DecisionTreeClassifier_acc,DecisionTreeClassifier_bal_acc,DecisionTreeClassifier_f1_w,SVC_acc,SVC_bal_acc,SVC_f1_w,RandomForestClassifier_acc,RandomForestClassifier_bal_acc,RandomForestClassifier_f1_w,GradientBoostingClassifier_acc,GradientBoostingClassifier_bal_acc,GradientBoostingClassifier_f1_w,KNeighborsClassifier_acc,KNeighborsClassifier_bal_acc,KNeighborsClassifier_f1_w
0.8044844997909837,0.7911502905160459,0.7932187804478528,0.7903979010362808,0.7508059420437998,0.7889614718433853,0.8409358429957536,0.8150115320979624,0.8406966747925648,0.8342913247233285,0.8150138463700904,0.8327889881673705,0.8392637125695804,0.7839341749370081,0.833712947266599
0.9627174813587407,0.9744580298359157,0.9561727797607414,0.9304059652029826,0.9217359786819506,0.9350205233895515,0.9743164871582436,0.9722593772271962,0.9742704306648872,0.9743164871582436,0.9677353579899814,0.9742974728022404,0.9743164871582436,0.9688213189983933,0.9742471581776069
0.8883374689826302,0.9046523553050176,0.8881013917571897,0.826302729528536,0.8369063288745017,0.8250013094989725,0.8933002481389578,0.908062175587431,0.8931773812001707,0.9032258064516129,0.91835733288683,0.9031928646540401,0.8833746898263027,0.9076866011795128,0.8831230483641956
